Player_Id,Year,Rnd,Pick,Tm,Player,Pos,Position Standard,First4AV,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TDs,Rec,Rec_Yds,Rec_Tds,Tkl,Def_Int,Sk,College/Univ,
HartEd20,2001,4,126,BAL,Ed Hartwell,LB,LB,27,23,2006,0,0,3,28,24,77,,,,,,,,,,,,275,1,7,West. Illinois,
FullCu20,2001,4,127,SEA,Curtis Fuller,DB,DB,3,23,2004,0,0,0,3,2,42,,,,,,,,,,,,40,1,,TCU,
WomaFl20,2001,4,128,SEA,Floyd Womack,T,T,15,22,2010,0,0,4,29,21,120,,,,,,,,,,,,1,,,Mississippi St.,
ManuBr00,2001,4,129,STL,Brandon Manumaleuna,TE,TE,6,21,2010,0,0,7,8,5,158,,,,,,6,18,0,115,1008,13,10,,,Arizona,
WortSh20,2001,4,130,MIN,Shawn Worthen,DT,DT,0,25,2001,0,0,0,0,0,4,,,,,,,,,,,,3,,,TCU,
JameCe00,2001,4,131,MIN,Cedric James,WR,WR,0,22,2002,0,0,0,0,0,5,,,,,,,,,1,29,0,1,,,TCU,
,2001,5,132,SDG,Elliot Silvers,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,,Washington,
FataMa20,2001,5,133,ARI,Mario Fatafehi,DT,DT,14,22,2004,0,0,1,14,1,45,,,,,,,,,,,,40,,5,Kansas St.,
,2001,5,134,CLE,Jeremiah Pharms,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Washington,
LeyvVi20,2001,5,135,CIN,Victor Leyva,G,G,1,23,2002,0,0,0,1,1,10,,,,,,,,,,,,,,,Arizona St.,
SuthVi00,2001,5,136,ATL,Vinny Sutherland,WR,WR,0,23,2002,0,0,0,0,,18,,,,,,1,16,0,1,5,0,1,,,Purdue,
LehrMa20,2001,5,137,DAL,Matt Lehr,C,C,15,22,2008,0,0,3,22,7,98,,,,,,,,,0,0,0,1,,,Virginia Tech,
RobeBe20,2001,5,138,CHI,Bernard Robertson,T,T,3,22,2002,0,0,0,3,3,16,,,,,,,,,,,,,,,Tulane,
MoreZe20,2001,5,139,SDG,Zeke Moreno,LB,LB,10,22,2005,0,0,1,10,10,61,,,,,,,,,,,,140,1,3,USC,
BannAl00,2001,5,140,SEA,Alex Bannister,WR,WR,1,22,2006,0,1,0,1,1,59,,,,,,,,,9,121,1,44,,,East. Kentucky,
BabeBi00,2001,5,141,KAN,Bill Baber,TE,TE,0,22,2004,0,0,0,0,0,30,,,,,,,,,4,37,1,,,,Virginia,
,2001,5,142,JAX,David Leaverton,P,P,0,,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee,
CoopJa20,2001,5,143,CAR,Jarrod Cooper,DB,DB,7,23,2007,0,0,1,8,2,87,,,,,,,,,,,,111,,1.5,Kansas St.,
SullMa20,2001,5,144,BUF,Marques Sullivan,G,G,11,23,2003,0,0,1,11,11,32,,,,,,,,,,,,,,,Illinois,
ButlJe20,2001,5,145,STL,Jerametrius Butler,DB,DB,16,22,2007,0,0,2,17,16,70,,,,,,,,,,,,172,9,,Kansas St.,
OkobCh20,2001,5,146,PIT,Chukky Okobi,C,C,6,22,2007,0,0,0,7,7,78,,,,,,,,,,,,,,,Purdue,
StewTo00,2001,5,147,PHI,Tony Stewart,TE,TE,2,22,2009,0,0,1,4,0,115,,,,,,,,,76,623,3,46,,,Penn St.,
AndeSc00,2001,5,148,DET,Scotty Anderson,WR,WR,8,21,2003,0,0,0,8,8,34,,,,,,,,,54,858,4,3,,,Grambling St.,
McMaMi00,2001,5,149,DET,Mike McMahon,QB,QB,6,22,2005,0,0,0,6,5,29,229,515,2867,15,21,82,409,7,1,7,0,3,,,Rutgers,
BlayDe00,2001,5,150,KAN,Derrick Blaylock,RB,RB,12,22,2006,0,0,0,12,11,51,,,,,,198,820,10,53,520,2,21,,,S.F. Austin,
HochRu20,2001,5,151,TAM,Russ Hochstein,C,C,11,23,2012,0,0,1,27,0,149,,,,,,,,,0,0,0,3,,,Nebraska,
WallRa20,2001,5,152,IND,Raymond Walls,DB,DB,3,22,2005,0,0,0,3,0,41,,,,,,,,,,,,39,1,,Southern Miss,
,2001,5,153,NOR,Onomo Ojo,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,California-Davis,
McCaDa00,2001,5,154,WAS,Darnerien McCants,WR,WR,7,23,2005,0,0,0,7,6,41,,,,,,1,9,0,58,774,8,6,,,Delaware St.,
FeelA.00,2001,5,155,PHI,A.J. Feeley,QB,QB,0,24,2011,0,0,1,7,6,28,425,762,4618,28,31,37,49,1,,,,2,,,Oregon,
,2001,5,156,MIA,Shawn Draper,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,
ChukPa20,2001,5,157,MIN,Patrick Chukwurah,LB,LB,5,22,2007,0,0,0,8,3,78,,,,,,,,,,,,60,,9,Wyoming,
PerrRa21,2001,5,158,OAK,Ray Perryman,DB,DB,0,22,2004,0,0,0,0,,10,,,,,,,,,,,,,,,Northern Arizona,
BerlEd00,2001,5,159,TEN,Eddie Berlin,WR,WR,3,23,2005,0,0,0,3,3,62,,,,,,,,,26,379,2,28,,,Northern Iowa,
,2001,5,160,NYG,John Markham,K,K,0,,,0,0,0,,,,,,,,,,,,,,,,,,Vanderbilt,
,2001,5,161,BAL,Chris Barnes,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,,New Mexico St.,
CartJo01,2001,5,162,NYG,Jonathan Carter,WR,WR,4,22,2004,0,0,0,4,0,25,,,,,,,,,14,266,2,,,,Troy,
AkbaHa20,2001,5,163,NWE,Hakim Akbar,LB,LB,0,21,2002,0,0,0,0,0,10,,,,,,,,,,,,2,,,Washington,
WineBr20,2001,6,164,MIA,Brandon Winey,T,T,3,23,2004,0,0,0,3,,24,,,,,,,,,,,,,,,LSU,
JameMi20,2001,6,165,CLE,Michael Jameson,DB,DB,3,22,2004,0,0,0,3,3,42,,,,,,,,,0,0,0,33,1,1,Texas A&M,
,2001,6,166,ARI,Bobby Newcombe,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska,
,2001,6,167,ATL,Randy Garner,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,
JohnRi20,2001,6,168,CIN,Riall Johnson,LB,LB,2,23,2003,0,0,0,2,2,32,,,,,,,,,,,,19,,,Stanford,
WilsCe00,2001,6,169,SFO,Cedrick Wilson,WR,WR,16,22,2007,0,0,2,22,9,100,2,2,27,0,0,7,53,0,178,2365,8,9,,,Tennessee,
,2001,6,170,JAX,Chad Ward,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,,Washington,
StewDa20,2001,6,171,DAL,Daleroy Stewart,DT,DT,3,22,2004,0,0,0,3,2,26,,,,,,,,,,,,16,,1.5,Southern Miss,
,2001,6,172,SEA,Josh Booty,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,,LSU,
GlenJa20,2001,6,173,DET,Jason Glenn,LB,LB,7,22,2006,0,0,0,7,,80,,,,,,,,,,,,83,,,Texas A&M,
CookJa00,2001,6,174,TAM,Jameel Cook,FB,FB,2,22,2008,0,0,1,4,2,109,,,,,,14,43,0,84,510,3,37,,,Illinois,
BrowDe02,2001,6,175,CAR,Dee Brown,RB,RB,2,23,2006,0,0,0,2,2,43,0,1,0,0,1,119,405,4,21,114,2,15,,,Syracuse,
SulfAl20,2001,6,176,KAN,Alex Sulfsted,T,T,2,23,2004,0,0,0,2,,18,,,,,,,,,,,,,,,Miami (OH),
,2001,6,177,MIA,Josh Heupel,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,
DrivTo20,2001,6,178,BUF,Tony Driver,DB,DB,0,24,2002,0,0,0,0,0,11,,,,,,,,,,,,4,,,Notre Dame,
HolmRa20,2001,6,179,SFO,Rashad Holman,DB,DB,4,23,2003,0,0,0,4,4,46,,,,,,,,,,,,89,2,,Louisville,
,2001,6,180,NWE,Arther Love,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina St.,
BailRo21,2001,6,181,PIT,Rodney Bailey,DE,DE,6,21,2007,0,0,0,7,6,84,,,,,,,,,,,,51,,9.5,Ohio St.,
KnigRo20,2001,6,182,PIT,Roger Knight,LB,LB,4,22,2004,0,0,0,4,,48,,,,,,,,,,,,51,,,Wisconsin,
WymsEl20,2001,6,183,TAM,Ellis Wyms,DE,DE,8,22,2008,0,0,1,13,11,95,,,,,,,,,,,,102,,19,Mississippi St.,
CoopCh20,2001,6,184,OAK,Chris Cooper,DT,DT,11,23,2007,0,0,0,12,10,78,,,,,,,,,,,,99,1,8.5,Nebraska-Omaha,
,2001,6,185,NOR,Mitch White,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,,Oregon St.,
MondMa20,2001,6,186,WAS,Mario Monds,DT,DT,1,24,2004,0,0,0,1,,7,,,,,,,,,,,,4,,,Cincinnati,
LeveOt20,2001,6,187,MIA,Otis Leverette,DE,DE,3,23,2004,0,0,0,3,,17,,,,,,,,,,,,25,1,2,Ala-Birmingham,
,2001,6,188,MIA,Rick Crowell,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Colorado St.,
ScotCa20,2001,6,189,MIN,Carey Scott,DB,DB,0,23,2003,0,0,0,0,0,7,,,,,,,,,,,,2,,,Kentucky St.,
KaspKe00,2001,6,190,DEN,Kevin Kasper,WR,WR,2,23,2006,0,0,0,2,1,39,,,,,,7,34,0,24,287,3,11,,,Iowa,
,2001,6,191,SFO,Menson Holloway,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,,Texas-El Paso,
AlexDa21,2001,6,192,TEN,Dan Alexander,RB,RB,0,23,2003,0,0,0,0,0,11,,,,,,,,,,,,2,,,Nebraska,
DoerJa20,2001,6,193,IND,Jason Doering,DB,DB,5,23,2004,0,0,0,5,5,53,,,,,,,,,,,,69,,,Wisconsin,
MaesJo20,2001,6,194,BAL,Joe Maese,C,C,4,22,2005,0,0,0,4,4,65,,,,,,,,,,,,,,,New Mexico,
OLeaDa20,2001,6,195,BUF,Dan O'Leary,TE,TE,1,24,2002,0,0,0,1,0,17,,,,,,,,,,,,2,,,Notre Dame,
WillJi22,2001,6,196,BUF,Jimmy Williams,DB,DB,9,22,2006,0,0,0,9,,80,,,,,,,,,,,,110,3,1,Vanderbilt,
,2001,6,197,STL,Francis St. Paul,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Northern Arizona,
MartDa00,2001,6,198,GNB,David Martin,TE,TE,6,22,2011,0,0,3,12,6,120,,,,,,,,,159,1562,15,16,,,Tennessee,
HaayAd20,2001,6,199,TEN,Adam Haayer,T,T,3,24,2005,0,0,0,3,,20,,,,,,,,,,,,,,,Minnesota,
MyerLe20,2001,6,200,NWE,Leonard Myers,DB,DB,1,22,2003,0,0,0,1,1,17,,,,,,,,,,,,21,,,Miami (FL),
GoriBr20,2001,7,201,SDG,Brandon Gorin,T,T,16,23,2009,0,0,3,16,,48,,,,,,,,,,,,,,,Purdue,
HillRe20,2001,7,202,ARI,Renaldo Hill,DB,DB,19,22,2010,0,0,7,37,12,141,,,,,,,,,,,,487,19,6.5,Michigan St.,
ZukaPa20,2001,7,203,CLE,Paul Zukauskas,G,G,11,22,2004,0,0,1,11,11,43,,,,,,,,,,,,,,,Boston Col.,
HousTJ00,2001,7,204,CIN,T.J. Houshmandzadeh,WR,WR,27,24,2011,0,1,6,56,49,146,,,,,,23,142,1,627,7237,44,26,,,Oregon St.,
,2001,7,205,TAM,Dauntae' Finger,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina,
ReedJa21,2001,7,206,NYJ,James Reed,DT,DT,14,24,2007,0,0,2,20,13,99,,,,,,,,,,,,139,,7,Iowa St.,
WeatCo20,2001,7,207,DAL,Colston Weatherington,DE,DE,0,23,2002,0,0,0,0,0,3,,,,,,,,,,,,1,,,Central Missouri St.,
,2001,7,208,CHI,John Capel,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Florida,
,2001,7,209,SFO,Alex Lincoln,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Auburn,
BlacHa20,2001,7,210,SEA,Harold Blackmon,DB,DB,1,23,2002,0,0,0,1,1,9,,,,,,,,,,,,1,,,Northwestern,
WillLo20,2001,7,211,CAR,Louis Williams,C,C,0,22,2002,0,0,0,0,0,2,,,,,,,,,,,,,,,LSU,
HartSh20,2001,7,212,KAN,Shaunard Harts,DB,DB,8,23,2004,0,0,1,8,8,51,,,,,,,,,,,,141,2,2,Boise St.,
DenmAn20,2001,7,213,JAX,Anthony Denman,LB,LB,2,21,2002,0,0,0,2,,27,,,,,,,,,,,,19,,,Notre Dame,
GermRe00,2001,7,214,BUF,Reggie Germany,WR,WR,2,23,2001,0,0,0,2,2,16,,,,,,,,,12,203,0,5,,,Ohio St.,
HallCo20,2001,7,215,ATL,Corey Hall,DB,DB,0,22,2001,0,0,0,0,0,3,,,,,,,,,,,,,,,Appalachian St.,
pochmowe01,2001,7,216,NWE,Owen Pochman,K,K,-2,24,2003,0,0,0,-2,,16,,,,,,,,,,,,3,,,BYU,
PekoTu20,2001,7,217,NYJ,Tupe Peko,G,G,8,23,2004,0,0,1,8,,27,,,,,,,,,,,,,,,Michigan St.,
,2001,7,218,PIT,Chris Taylor,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Texas A&M,
FornKy20,2001,7,219,ATL,Kynan Forney,G,G,35,23,2009,0,0,6,38,38,98,,,,,,,,,,,,,,,Hawaii,
DeMuRi20,2001,7,220,IND,Rick DeMulling,G,G,30,24,2007,0,0,3,31,26,81,,,,,,,,,,,,,,,Idaho,
,2001,7,221,NOR,Ennis Davis,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,,USC,
NormDe20,2001,7,222,SEA,Dennis Norman,C,C,10,21,2009,0,0,1,17,0,74,,,,,,,,,,,,,,,Princeton,
MerrTh20,2001,7,223,TAM,Than Merrill,DB,DB,1,23,2001,0,0,0,1,,15,,,,,,,,,,,,7,,,Yale,
JohnEr00,2001,7,224,SFO,Eric Johnson,TE,TE,14,22,2007,0,0,5,18,16,71,,,,,,,,,240,2178,9,9,,,Yale,
,2001,7,225,MIN,Brian Crawford,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,,West. Oregon,
FlemRo20,2001,7,226,ATL,Ronald Flemons,DE,DE,0,21,2004,0,0,0,0,0,6,,,,,,,,,,,,1,,0.5,Texas A&M,
RobeMi00,2001,7,227,CAR,Mike Roberg,TE,TE,0,24,2002,0,0,0,0,,13,,,,,,,,,2,17,1,1,,,Idaho,
CombDe20,2001,7,228,OAK,Derek Combs,DB,DB,1,22,2003,0,0,0,1,0,12,,,,,,,,,,,,8,,,Ohio St.,
RambKe00,2001,7,229,OAK,Ken-Yon Rambo,WR,WR,1,22,2002,0,0,0,1,,29,,,,,,,,,17,239,0,3,,,Ohio St.,
KoloRo20,2001,7,230,NYG,Ross Kolodziej,DT,DT,10,23,2007,0,0,1,11,1,54,,,,,,,,,,,,30,,4,Wisconsin,
MissDw20,2001,7,231,BAL,Dwayne Missouri,DE,DE,0,22,2001,0,0,0,0,,2,,,,,,,,,,,,,,,Northwestern,
AdamKe20,2001,7,232,TEN,Keith Adams,LB,LB,15,21,2007,0,0,1,15,,85,,,,,,,,,,,,143,,,Clemson,
McCrMa20,2001,7,233,JAX,Marlon McCree,DB,DB,27,24,2008,0,0,6,36,11,116,,,,,,,,,,,,346,16,3,Kentucky,
TafoJo20,2001,7,234,TAM,Joe Tafoya,DE,DE,4,23,2007,0,0,0,7,,76,,,,,,,,,,,,69,,3.5,Arizona,
,2001,7,235,JAX,Richmond Flowers,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Chattanooga,
McCoQu00,2001,7,236,ATL,Quentin McCord,WR,WR,5,23,2003,0,0,0,5,5,25,,,,,,4,13,0,23,427,1,7,,,Kentucky,
KocuKr20,2001,7,237,SEA,Kris Kocurek,DT,DT,0,22,2001,0,0,0,0,,1,,,,,,,,,,,,,,,Texas Tech,
RobeTy20,2001,7,238,BUF,Tyrone Robertson,DT,DT,1,22,2001,0,0,0,1,1,12,,,,,,,,,,,,19,,2,Georgia,
TurnT.21,2001,7,239,NWE,T.J. Turner,LB,LB,0,22,2001,0,0,0,0,0,2,,,,,,,,,,,,1,,,Michigan St.,
NixxJo20,2001,7,240,DAL,John Nix,DT,DT,2,24,2004,0,0,0,2,2,31,,,,,,,,,,,,14,,,Southern Miss,
ChevRa20,2001,7,241,JAX,Randy Chevrier,DT,DT,0,25,2001,0,0,0,0,,13,,,,,,,,,,,,1,,,McGill,
DorsCh20,2001,7,242,DAL,Char-ron Dorsey,T,T,1,23,2002,0,0,0,1,1,12,,,,,,,,,,,,,,,Florida St.,
SandTe20,2001,7,243,KAN,Terdell Sands,DT,DT,10,21,2009,0,0,1,11,,77,,,,,,,,,,,,96,1,4,Tenn-Chattanooga,
CarsRo20,2001,7,244,SDG,Robert Carswell,DB,DB,1,22,2002,0,0,0,1,1,18,,,,,,,,,,,,14,,,Clemson,
KingAn00,2001,7,245,CLE,Andre King,WR,WR,2,27,2004,0,0,0,2,2,42,,,,,,,,,30,327,0,6,,,Miami (FL),
,2001,7,246,ARI,Tevita Ofahengaue,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,,BYU,
BrowCo22,2000,1,1,CLE,Courtney Brown,DE,DE,24,22,2005,0,0,4,28,21,61,,,,,,,,,,,,155,,19,Penn St.,College Stats
ArriLa00,2000,1,2,WAS,LaVar Arrington,LB,LB,44,22,2006,0,3,4,46,45,85,,,,,,,,,,,,331,3,23.5,Penn St.,College Stats
SamuCh00,2000,1,3,WAS,Chris Samuels,T,T,37,23,2009,0,6,9,62,62,141,,,,,,,,,,,,1,,,Alabama,College Stats
WarrPe00,2000,1,4,CIN,Peter Warrick,WR,WR,27,23,2005,0,0,4,27,25,79,,,,,,53,360,2,275,2991,18,12,,,Florida St.,College Stats
LewiJa00,2000,1,5,BAL,Jamal Lewis,RB,RB,48,21,2009,1,1,9,71,53,131,,,,,,2542,10607,58,221,1879,4,8,,,Tennessee,College Stats
SimoCo00,2000,1,6,PHI,Corey Simon,DT,DT,45,23,2007,0,1,6,45,41,95,,,,,,,,,0,0,0,190,,32,Florida St.,College Stats
JoneTh00,2000,1,7,ARI,Thomas Jones,RB,RB,23,22,2011,0,1,9,62,7,180,1,1,-4,0,0,2678,10591,68,308,2023,3,12,,,Virginia,College Stats
BurrPl00,2000,1,8,PIT,Plaxico Burress,WR,WR,39,23,2012,0,0,9,69,31,148,,,,,,1,-7,0,553,8499,64,13,,,Michigan St.,College Stats
UrlaBr00,2000,1,9,CHI,Brian Urlacher,LB,LB,60,22,2012,4,8,12,118,118,182,0,1,0,0,0,,,,1,27,1,1040,22,41.5,New Mexico,College Stats
TaylTr01,2000,1,10,BAL,Travis Taylor,WR,WR,27,21,2007,0,0,6,32,24,101,,,,,,32,232,0,312,4017,22,12,,,Florida,College Stats
DaynRo00,2000,1,11,NYG,Ron Dayne,RB,RB,12,22,2007,0,0,1,22,10,96,,,,,,983,3722,28,57,340,0,7,,,Wisconsin,College Stats
ElliSh00,2000,1,12,NYJ,Shaun Ellis,DE,DE,38,23,2011,0,2,11,75,73,184,,,,,,,,,,,,388,1,73.5,Tennessee,
AbraJo00,2000,1,13,NYJ,John Abraham,DE,DE,40,22,2014,2,5,9,90,38,192,,,,,,,,,,,,446,1,133.5,South Carolina,
FranBu00,2000,1,14,GNB,Bubba Franks,TE,TE,16,22,2008,0,3,6,19,18,122,1,1,31,1,0,,,,262,2347,32,16,,,Miami (FL),College Stats
ONeaDe00,2000,1,15,DEN,Deltha O'Neal,DB,DB,30,23,2008,1,2,6,47,22,132,,,,,,1,0,0,2,4,0,342,34,1,California,College Stats
PeteJu00,2000,1,16,SFO,Julian Peterson,LB,LB,44,22,2010,1,5,9,75,42,158,,,,,,,,,,,,595,8,51.5,Michigan St.,
janikseb01,2000,1,17,OAK,Sebastian Janikowski,K,K,17,22,2016,0,1,0,38,38,262,,,,,,,,,,,,19,,,Florida St.,College Stats
PennCh01,2000,1,18,NYJ,Chad Pennington,QB,QB,29,24,2010,0,0,6,55,41,89,1632,2471,17823,102,64,180,465,7,0,7,0,3,,,Marshall,College Stats
AlexSh00,2000,1,19,SEA,Shaun Alexander,RB,RB,53,23,2008,1,3,7,70,70,123,,,,,,2187,9453,100,215,1520,12,3,,,Alabama,College Stats
McDoSt20,2000,1,20,DET,Stockar McDougle,T,T,22,23,2006,0,0,3,22,20,81,,,,,,,,,,,,,,,Oklahoma,College Stats
MorrSy00,2000,1,21,KAN,Sylvester Morris,WR,WR,6,22,2000,0,0,1,6,6,15,1,1,31,0,0,,,,48,678,3,,,,Jackson St.,
McInCh20,2000,1,22,SEA,Chris McIntosh,T,T,8,23,2001,0,0,0,8,8,24,,,,,,,,,,,,,,,Wisconsin,College Stats
AndeRa21,2000,1,23,CAR,Rashard Anderson,DB,DB,6,23,2001,0,0,1,6,6,27,,,,,,,,,,,,59,1,,Jackson St.,
PlumAh20,2000,1,24,SFO,Ahmed Plummer,DB,DB,24,24,2005,0,0,3,23,23,70,,,,,,,,,,,,268,12,,Ohio St.,
HovaCh20,2000,1,25,MIN,Chris Hovan,DT,DT,30,22,2009,0,0,10,56,23,156,,,,,,,,,,,,308,,22,Boston Col.,
FlowEr20,2000,1,26,BUF,Erik Flowers,DE,DE,6,22,2004,0,0,0,6,4,58,,,,,,,,,,,,38,1,5,Arizona St.,
BechAn00,2000,1,27,NYJ,Anthony Becht,TE,TE,11,23,2011,0,0,8,12,10,167,,,,,,,,,188,1537,21,17,,,West Virginia,College Stats
MorrRo20,2000,1,28,IND,Rob Morris,LB,LB,23,25,2007,0,0,4,24,24,99,,,,,,,,,,,,356,1,7,BYU,College Stats
SowaR.00,2000,1,29,JAX,R. Jay Soward,WR,WR,0,22,2000,0,0,0,2,2,13,,,,,,3,28,0,14,154,1,,,,USC,College Stats
BullKe00,2000,1,30,TEN,Keith Bulluck,LB,LB,45,23,2010,1,1,9,73,70,170,,,,,,,,,,,,791,21,18,Syracuse,
CaniTr00,2000,1,31,STL,Trung Canidate,RB,RB,11,23,2003,0,0,1,11,6,46,,,,,,240,1095,7,32,260,1,11,,,Arizona,College Stats
NortDe00,2000,2,32,CLE,Dennis Northcutt,WR,WR,27,22,2009,0,0,2,41,27,144,0,1,0,0,0,52,366,1,399,4941,18,18,,,Arizona,College Stats
HowaDa21,2000,2,33,NOR,Darren Howard,DE,DE,31,23,2009,0,0,7,42,31,145,,,,,,,,,,,,262,3,67,Kansas St.,
RomaMa20,2000,2,34,CIN,Mark Roman,DB,DB,17,23,2009,0,0,6,38,9,146,,,,,,,,,,,,438,6,8,LSU,
EngeJo20,2000,2,35,SFO,John Engelberger,DE,DE,25,23,2008,0,0,5,32,23,139,,,,,,,,,,,,201,,20.5,Virginia Tech,College Stats
PinkTo00,2000,2,36,PHI,Todd Pinkston,WR,WR,29,23,2004,0,0,4,27,27,78,,,,,,3,-21,0,184,2816,14,6,,,Southern Miss,College Stats
ClarTr20,2000,2,37,ATL,Travis Claridge,G,G,24,22,2003,0,0,3,23,23,52,,,,,,,,,,,,,,,USC,
SmitMa55,2000,2,38,PIT,Marvel Smith,T,T,32,22,2008,0,1,6,48,48,111,,,,,,,,,,,,,,,Arizona St.,
BrowMi99,2000,2,39,CHI,Mike Brown,DB,DB,38,22,2009,1,1,7,57,51,116,,,,,,,,,,,,500,20,7,Nebraska,
GoldIa00,2000,2,40,DEN,Ian Gold,LB,LB,25,22,2007,0,1,5,41,35,115,,,,,,,,,,,,422,4,17,Michigan,College Stats
ThomRa23,2000,2,41,ARI,Raynoch Thompson,LB,LB,21,22,2004,0,0,3,19,19,64,,,,,,,,,,,,242,,7.5,Tennessee,
GrifCo20,2000,2,42,NYG,Cornelius Griffin,DT,DT,36,23,2009,0,0,9,59,18,146,,,,,,,,,,,,333,2,29,Alabama,
BeckRo20,2000,2,43,SDG,Rogers Beckett,DB,DB,18,23,2004,0,0,3,17,11,71,,,,,,,,,,,,216,4,4,Marshall,
ClifCh20,2000,2,44,GNB,Chad Clifton,T,T,34,24,2011,0,2,10,72,72,165,,,,,,,,,,,,2,,,Tennessee,
KennKe21,2000,2,45,DEN,Kenoy Kennedy,DB,DB,24,22,2007,0,0,7,33,21,115,,,,,,,,,,,,402,10,6,Arkansas,College Stats
KlemAd20,2000,2,46,NWE,Adrian Klemm,G,G,6,23,2005,0,0,1,9,5,42,,,,,,,,,,,,,,,Hawaii,
PortJe00,2000,2,47,OAK,Jerry Porter,WR,WR,22,22,2008,0,0,4,34,33,115,,,,,,9,17,0,295,4120,31,18,,,West Virginia,College Stats
WebsJa20,2000,2,48,SFO,Jason Webster,DB,DB,19,23,2008,0,0,3,24,15,90,,,,,,,,,,,,343,11,0.5,Texas A&M,
GoodDw20,2000,2,49,DAL,Dwayne Goodrich,DB,DB,1,22,2002,0,0,0,1,1,16,,,,,,,,,,,,8,,,Tennessee,
GreeBa20,2000,2,50,DET,Barrett Green,LB,LB,22,22,2005,0,0,4,21,17,65,,,,,,,,,,,,191,,5,West Virginia,College Stats
ColeCo21,2000,2,51,TAM,Cosey Coleman,G,G,28,21,2006,0,0,6,34,25,100,,,,,,,,,1,5,0,,,,Tennessee,College Stats
CharIk20,2000,2,52,SEA,Ike Charlton,DB,DB,5,22,2003,0,0,0,5,3,53,,,,,,,,,,,,72,2,2,Virginia Tech,College Stats
WadeTo20,2000,2,53,MIA,Todd Wade,T,T,40,23,2007,0,0,7,44,32,99,,,,,,,,,,,,,,,Mississippi,
BartWi20,2000,2,54,KAN,William Bartee,DB,DB,13,23,2005,0,0,2,13,13,87,,,,,,,,,,,,206,,3.5,Oklahoma,
RobbFr20,2000,2,55,MIN,Fred Robbins,DT,DT,21,23,2011,0,0,10,52,9,180,,,,,,,,,,,,264,3,35.5,Wake Forest,
,2000,2,56,MIN,Michael Boireau,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),
GranDe21,2000,2,57,CAR,Deon Grant,DB,DB,40,21,2011,0,0,9,59,22,176,,,,,,,,,,,,623,30,6.5,Tennessee,College Stats
TillTr20,2000,2,58,BUF,Travares Tillman,DB,DB,6,22,2007,0,0,1,13,4,74,,,,,,,,,,,,121,4,,Georgia Tech,
WashMa99,2000,2,59,IND,Marcus Washington,LB,LB,35,22,2008,0,1,8,53,16,131,,,,,,,,,,,,455,3,37.5,Auburn,
MeesBr20,2000,2,60,JAX,Brad Meester,C,C,37,23,2013,0,0,14,72,72,209,,,,,,,,,1,9,0,4,,,Northern Iowa,
WillBo21,2000,2,61,PHI,Bobbie Williams,G,G,24,24,2012,0,0,9,52,6,163,,,,,,,,,,,,2,,,Arkansas,
ShepJa20,2000,2,62,STL,Jacoby Shepherd,DB,DB,1,21,2003,0,0,0,1,1,30,,,,,,,,,,,,21,1,,Oklahoma St.,
PrenTr00,2000,3,63,CLE,Travis Prentice,RB,RB,4,23,2001,0,0,1,4,4,30,,,,,,187,525,9,38,201,1,3,,,Miami (OH),College Stats
HarrLl20,2000,3,64,WAS,Lloyd Harrison,DB,DB,1,23,2002,0,0,0,1,0,16,,,,,,,,,,,,17,,1,North Carolina St.,College Stats
,2000,3,65,SFO,Giovanni Carmazzi,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Hofstra,
DugaRo00,2000,3,66,CIN,Ron Dugans,WR,WR,6,23,2002,0,0,0,6,6,46,,,,,,,,,89,797,3,29,,,Florida St.,College Stats
